cache,embedding_sha256,mcs,seed,umap_seed,n_train_races,n_heldout_races,train_races,heldout_races,aligned_categories,train_total,heldout_total,train_assigned,heldout_assigned,train_noise_fraction,is_degenerate,n_categories,n_not_reconstructed,n_pass,pass_vector,elapsed_sec
A,afad0da43887d42bb201ac9db635393d87a4d30214207c505fcd501175822a46,30,39,42,80,33,2021_Azerbaijan_GP;2021_Belgium_GP;2021_Britain_GP;2021_Imola_GP;2021_Italy_GP;2021_Monaco_GP;2021_Netherlands_GP;2021_Portugal_GP;2021_Qatar_GP;2021_Russia_GP;2021_SaoPaulo_GP;2021_Spain_GP;2021_Turkey_GP;2021_USA_GP;2022_AbuDhabi_GP;2022_Australia_GP;2022_Austria_GP;2022_Azerbaijan_GP;2022_Belgium_GP;2022_Britain_GP;2022_Canada_GP;2022_France_GP;2022_Imola_GP;2022_Italy_GP;2022_Japan_GP;2022_Miami_GP;2022_Netherlands_GP;2022_SaoPaulo_GP;2022_SaudiArabia_GP;2022_Singapore_GP;2022_Spain_GP;2022_USA_GP;2023_AbuDhabi_GP;2023_Australia_GP;2023_Austria_GP;2023_Bahrain_GP;2023_Canada_GP;2023_Hungary_GP;2023_Italy_GP;2023_Japan_GP;2023_Miami_GP;2023_Monaco_GP;2023_Netherlands_GP;2023_SaoPaulo_GP;2023_SaudiArabia_GP;2023_Singapore_GP;2023_Spain_GP;2023_USA_GP;2024_Australia_GP;2024_Austria_GP;2024_Azerbaijan_GP;2024_Bahrain_GP;2024_Canada_GP;2024_Dutch_GP;2024_Italy_GP;2024_Japan_GP;2024_Mexico_GP;2024_Miami_GP;2024_Qatar_GP;2024_SaoPaulo_GP;2024_SaudiArabia_GP;2024_Singapore_GP;2024_Spain_GP;2025_AbuDhabi_GP;2025_Australia_GP;2025_Austria_GP;2025_Azerbaijan_GP;2025_Bahrain_GP;2025_Belgium_GP;2025_Canada_GP;2025_China_GP;2025_Hungary_GP;2025_Italy_GP;2025_Mexico_GP;2025_Miami_GP;2025_Netherlands_GP;2025_Qatar_GP;2025_SaoPaulo_GP;2025_SaudiArabia_GP;2025_Spain_GP,2021_AbuDhabi_GP;2021_Austria_GP;2021_Bahrain_GP;2021_France_GP;2021_Mexico_GP;2021_SaudiArabia_GP;2021_Styria_GP;2022_Bahrain_GP;2022_Hungary_GP;2022_Mexico_GP;2022_Monaco_GP;2023_Azerbaijan_GP;2023_Belgium_GP;2023_Britain_GP;2023_LasVegas_GP;2023_Mexico_GP;2023_Qatar_GP;2024_AbuDhabi_GP;2024_Belgium_GP;2024_Britain_GP;2024_China_GP;2024_Hungarian_GP;2024_Imola_GP;2024_LasVegas_GP;2024_Monaco_GP;2024_USA_GP;2025_Britain_GP;2025_Imola_GP;2025_Japan_GP;2025_LasVegas_GP;2025_Monaco_GP;2025_Singapore_GP;2025_USA_GP,30,5362,2285,3477,1338,0.351548,False,34,4,20,0;1;2;8;9;12;13;14;15;18;19;20;21;23;24;25;26;31;32;33,24.1
A,afad0da43887d42bb201ac9db635393d87a4d30214207c505fcd501175822a46,30,40,42,80,33,2021_AbuDhabi_GP;2021_Austria_GP;2021_Azerbaijan_GP;2021_Bahrain_GP;2021_Britain_GP;2021_France_GP;2021_Mexico_GP;2021_Monaco_GP;2021_Netherlands_GP;2021_Portugal_GP;2021_Russia_GP;2021_SaudiArabia_GP;2021_Styria_GP;2021_Turkey_GP;2021_USA_GP;2022_Australia_GP;2022_Azerbaijan_GP;2022_Bahrain_GP;2022_Britain_GP;2022_Canada_GP;2022_France_GP;2022_Hungary_GP;2022_Imola_GP;2022_Italy_GP;2022_Japan_GP;2022_Miami_GP;2022_Monaco_GP;2022_Netherlands_GP;2022_SaoPaulo_GP;2022_SaudiArabia_GP;2022_Spain_GP;2022_USA_GP;2023_AbuDhabi_GP;2023_Australia_GP;2023_Austria_GP;2023_Bahrain_GP;2023_Belgium_GP;2023_Britain_GP;2023_Italy_GP;2023_Japan_GP;2023_Mexico_GP;2023_Miami_GP;2023_SaoPaulo_GP;2023_SaudiArabia_GP;2023_Singapore_GP;2023_Spain_GP;2023_USA_GP;2024_AbuDhabi_GP;2024_Australia_GP;2024_Azerbaijan_GP;2024_Bahrain_GP;2024_Belgium_GP;2024_Canada_GP;2024_Hungarian_GP;2024_Imola_GP;2024_Japan_GP;2024_LasVegas_GP;2024_Mexico_GP;2024_Miami_GP;2024_Qatar_GP;2024_SaoPaulo_GP;2024_SaudiArabia_GP;2024_Singapore_GP;2024_Spain_GP;2025_Australia_GP;2025_Austria_GP;2025_Azerbaijan_GP;2025_Bahrain_GP;2025_Belgium_GP;2025_Britain_GP;2025_Hungary_GP;2025_Italy_GP;2025_Japan_GP;2025_LasVegas_GP;2025_Monaco_GP;2025_Netherlands_GP;2025_SaoPaulo_GP;2025_Singapore_GP;2025_Spain_GP;2025_USA_GP,2021_Belgium_GP;2021_Imola_GP;2021_Italy_GP;2021_Qatar_GP;2021_SaoPaulo_GP;2021_Spain_GP;2022_AbuDhabi_GP;2022_Austria_GP;2022_Belgium_GP;2022_Mexico_GP;2022_Singapore_GP;2023_Azerbaijan_GP;2023_Canada_GP;2023_Hungary_GP;2023_LasVegas_GP;2023_Monaco_GP;2023_Netherlands_GP;2023_Qatar_GP;2024_Austria_GP;2024_Britain_GP;2024_China_GP;2024_Dutch_GP;2024_Italy_GP;2024_Monaco_GP;2024_USA_GP;2025_AbuDhabi_GP;2025_Canada_GP;2025_China_GP;2025_Imola_GP;2025_Mexico_GP;2025_Miami_GP;2025_Qatar_GP;2025_SaudiArabia_GP,29,5492,2155,3551,1183,0.353423,False,34,5,18,1;2;4;6;8;13;15;16;17;18;19;22;23;25;26;30;31;33,23.1
A,afad0da43887d42bb201ac9db635393d87a4d30214207c505fcd501175822a46,30,41,42,80,33,2021_Azerbaijan_GP;2021_Bahrain_GP;2021_Belgium_GP;2021_Imola_GP;2021_Italy_GP;2021_Monaco_GP;2021_Netherlands_GP;2021_Qatar_GP;2021_Russia_GP;2021_SaoPaulo_GP;2021_SaudiArabia_GP;2021_Spain_GP;2021_Styria_GP;2021_Turkey_GP;2021_USA_GP;2022_Australia_GP;2022_Azerbaijan_GP;2022_Belgium_GP;2022_Canada_GP;2022_France_GP;2022_Hungary_GP;2022_Italy_GP;2022_Japan_GP;2022_Miami_GP;2022_Monaco_GP;2022_Netherlands_GP;2022_SaudiArabia_GP;2022_Singapore_GP;2022_USA_GP;2023_Australia_GP;2023_Azerbaijan_GP;2023_Bahrain_GP;2023_Belgium_GP;2023_Britain_GP;2023_Hungary_GP;2023_Italy_GP;2023_Japan_GP;2023_LasVegas_GP;2023_Monaco_GP;2023_Qatar_GP;2023_SaoPaulo_GP;2023_SaudiArabia_GP;2023_Singapore_GP;2023_Spain_GP;2024_AbuDhabi_GP;2024_Austria_GP;2024_Azerbaijan_GP;2024_Bahrain_GP;2024_Belgium_GP;2024_Canada_GP;2024_China_GP;2024_Hungarian_GP;2024_Imola_GP;2024_Italy_GP;2024_Japan_GP;2024_LasVegas_GP;2024_Mexico_GP;2024_Monaco_GP;2024_Qatar_GP;2024_SaoPaulo_GP;2024_SaudiArabia_GP;2024_Spain_GP;2024_USA_GP;2025_Australia_GP;2025_Austria_GP;2025_Azerbaijan_GP;2025_Bahrain_GP;2025_Britain_GP;2025_Canada_GP;2025_China_GP;2025_Hungary_GP;2025_Imola_GP;2025_Italy_GP;2025_LasVegas_GP;2025_Netherlands_GP;2025_Qatar_GP;2025_SaoPaulo_GP;2025_SaudiArabia_GP;2025_Singapore_GP;2025_USA_GP,2021_AbuDhabi_GP;2021_Austria_GP;2021_Britain_GP;2021_France_GP;2021_Mexico_GP;2021_Portugal_GP;2022_AbuDhabi_GP;2022_Austria_GP;2022_Bahrain_GP;2022_Britain_GP;2022_Imola_GP;2022_Mexico_GP;2022_SaoPaulo_GP;2022_Spain_GP;2023_AbuDhabi_GP;2023_Austria_GP;2023_Canada_GP;2023_Mexico_GP;2023_Miami_GP;2023_Netherlands_GP;2023_USA_GP;2024_Australia_GP;2024_Britain_GP;2024_Dutch_GP;2024_Miami_GP;2024_Singapore_GP;2025_AbuDhabi_GP;2025_Belgium_GP;2025_Japan_GP;2025_Mexico_GP;2025_Miami_GP;2025_Monaco_GP;2025_Spain_GP,28,5378,2269,3536,1381,0.342507,False,34,6,21,0;1;2;7;8;9;10;12;13;15;16;19;21;23;24;25;26;27;30;31;33,16.6
A,afad0da43887d42bb201ac9db635393d87a4d30214207c505fcd501175822a46,30,42,42,80,33,2021_Bahrain_GP;2021_Belgium_GP;2021_Britain_GP;2021_France_GP;2021_Imola_GP;2021_Italy_GP;2021_Monaco_GP;2021_Portugal_GP;2021_Qatar_GP;2021_Russia_GP;2021_SaudiArabia_GP;2021_Turkey_GP;2021_USA_GP;2022_Austria_GP;2022_Azerbaijan_GP;2022_Bahrain_GP;2022_Britain_GP;2022_Canada_GP;2022_Imola_GP;2022_Italy_GP;2022_Japan_GP;2022_Mexico_GP;2022_Miami_GP;2022_Monaco_GP;2022_Netherlands_GP;2022_SaoPaulo_GP;2022_SaudiArabia_GP;2022_Singapore_GP;2023_AbuDhabi_GP;2023_Australia_GP;2023_Austria_GP;2023_Azerbaijan_GP;2023_Belgium_GP;2023_Britain_GP;2023_Canada_GP;2023_Hungary_GP;2023_Italy_GP;2023_Japan_GP;2023_Mexico_GP;2023_Miami_GP;2023_Monaco_GP;2023_Netherlands_GP;2023_SaoPaulo_GP;2023_SaudiArabia_GP;2023_Singapore_GP;2023_Spain_GP;2023_USA_GP;2024_AbuDhabi_GP;2024_Australia_GP;2024_Azerbaijan_GP;2024_Bahrain_GP;2024_Belgium_GP;2024_Canada_GP;2024_Dutch_GP;2024_Hungarian_GP;2024_Imola_GP;2024_Japan_GP;2024_LasVegas_GP;2024_Monaco_GP;2024_Qatar_GP;2024_SaoPaulo_GP;2024_Singapore_GP;2024_Spain_GP;2024_USA_GP;2025_Australia_GP;2025_Austria_GP;2025_Azerbaijan_GP;2025_Bahrain_GP;2025_Belgium_GP;2025_Britain_GP;2025_China_GP;2025_Imola_GP;2025_Italy_GP;2025_Miami_GP;2025_Monaco_GP;2025_Qatar_GP;2025_SaoPaulo_GP;2025_Singapore_GP;2025_Spain_GP;2025_USA_GP,2021_AbuDhabi_GP;2021_Austria_GP;2021_Azerbaijan_GP;2021_Mexico_GP;2021_Netherlands_GP;2021_SaoPaulo_GP;2021_Spain_GP;2021_Styria_GP;2022_AbuDhabi_GP;2022_Australia_GP;2022_Belgium_GP;2022_France_GP;2022_Hungary_GP;2022_Spain_GP;2022_USA_GP;2023_Bahrain_GP;2023_LasVegas_GP;2023_Qatar_GP;2024_Austria_GP;2024_Britain_GP;2024_China_GP;2024_Italy_GP;2024_Mexico_GP;2024_Miami_GP;2024_SaudiArabia_GP;2025_AbuDhabi_GP;2025_Canada_GP;2025_Hungary_GP;2025_Japan_GP;2025_LasVegas_GP;2025_Mexico_GP;2025_Netherlands_GP;2025_SaudiArabia_GP,33,5383,2264,3579,1354,0.335129,False,34,1,24,0;1;2;3;4;5;6;7;8;9;10;11;13;14;16;18;20;21;22;27;28;30;31;33,19.2
A,afad0da43887d42bb201ac9db635393d87a4d30214207c505fcd501175822a46,30,43,42,80,33,2021_AbuDhabi_GP;2021_Austria_GP;2021_Azerbaijan_GP;2021_Bahrain_GP;2021_Britain_GP;2021_Imola_GP;2021_Mexico_GP;2021_Monaco_GP;2021_Netherlands_GP;2021_Portugal_GP;2021_Qatar_GP;2021_Russia_GP;2021_SaudiArabia_GP;2021_Spain_GP;2021_Styria_GP;2021_Turkey_GP;2021_USA_GP;2022_AbuDhabi_GP;2022_Australia_GP;2022_Austria_GP;2022_Bahrain_GP;2022_Belgium_GP;2022_Britain_GP;2022_Canada_GP;2022_France_GP;2022_Imola_GP;2022_Japan_GP;2022_Mexico_GP;2022_Miami_GP;2022_Monaco_GP;2022_Netherlands_GP;2022_SaoPaulo_GP;2022_SaudiArabia_GP;2022_USA_GP;2023_Austria_GP;2023_Azerbaijan_GP;2023_Bahrain_GP;2023_Britain_GP;2023_Canada_GP;2023_Italy_GP;2023_Japan_GP;2023_LasVegas_GP;2023_Mexico_GP;2023_Miami_GP;2023_Monaco_GP;2023_Qatar_GP;2023_SaoPaulo_GP;2023_SaudiArabia_GP;2023_Singapore_GP;2023_Spain_GP;2023_USA_GP;2024_AbuDhabi_GP;2024_Austria_GP;2024_Bahrain_GP;2024_Canada_GP;2024_China_GP;2024_Imola_GP;2024_Italy_GP;2024_Japan_GP;2024_LasVegas_GP;2024_Miami_GP;2024_Monaco_GP;2024_Singapore_GP;2024_Spain_GP;2025_AbuDhabi_GP;2025_Australia_GP;2025_Bahrain_GP;2025_Belgium_GP;2025_Britain_GP;2025_China_GP;2025_Imola_GP;2025_Japan_GP;2025_LasVegas_GP;2025_Miami_GP;2025_Monaco_GP;2025_Netherlands_GP;2025_Qatar_GP;2025_SaudiArabia_GP;2025_Singapore_GP;2025_Spain_GP,2021_Belgium_GP;2021_France_GP;2021_Italy_GP;2021_SaoPaulo_GP;2022_Azerbaijan_GP;2022_Hungary_GP;2022_Italy_GP;2022_Singapore_GP;2022_Spain_GP;2023_AbuDhabi_GP;2023_Australia_GP;2023_Belgium_GP;2023_Hungary_GP;2023_Netherlands_GP;2024_Australia_GP;2024_Azerbaijan_GP;2024_Belgium_GP;2024_Britain_GP;2024_Dutch_GP;2024_Hungarian_GP;2024_Mexico_GP;2024_Qatar_GP;2024_SaoPaulo_GP;2024_SaudiArabia_GP;2024_USA_GP;2025_Austria_GP;2025_Azerbaijan_GP;2025_Canada_GP;2025_Hungary_GP;2025_Italy_GP;2025_Mexico_GP;2025_SaoPaulo_GP;2025_USA_GP,26,5366,2281,3425,1301,0.361722,False,34,8,18,0;1;3;4;6;8;9;11;13;15;16;18;19;21;22;23;24;30,15.4
A,afad0da43887d42bb201ac9db635393d87a4d30214207c505fcd501175822a46,30,44,42,80,33,2021_AbuDhabi_GP;2021_Austria_GP;2021_Bahrain_GP;2021_Belgium_GP;2021_France_GP;2021_Imola_GP;2021_Mexico_GP;2021_Portugal_GP;2021_Qatar_GP;2021_Russia_GP;2021_SaoPaulo_GP;2021_SaudiArabia_GP;2021_Styria_GP;2021_Turkey_GP;2021_USA_GP;2022_Australia_GP;2022_Austria_GP;2022_Azerbaijan_GP;2022_Bahrain_GP;2022_Belgium_GP;2022_Britain_GP;2022_France_GP;2022_Italy_GP;2022_Japan_GP;2022_Mexico_GP;2022_Monaco_GP;2022_Netherlands_GP;2022_SaoPaulo_GP;2022_SaudiArabia_GP;2022_Spain_GP;2023_AbuDhabi_GP;2023_Australia_GP;2023_Austria_GP;2023_Azerbaijan_GP;2023_Bahrain_GP;2023_Canada_GP;2023_Hungary_GP;2023_Italy_GP;2023_Japan_GP;2023_Mexico_GP;2023_Miami_GP;2023_Monaco_GP;2023_Netherlands_GP;2023_Qatar_GP;2023_SaoPaulo_GP;2023_SaudiArabia_GP;2023_Singapore_GP;2023_USA_GP;2024_AbuDhabi_GP;2024_Austria_GP;2024_Bahrain_GP;2024_Belgium_GP;2024_Britain_GP;2024_Canada_GP;2024_Hungarian_GP;2024_Imola_GP;2024_Japan_GP;2024_LasVegas_GP;2024_Miami_GP;2024_Monaco_GP;2024_SaoPaulo_GP;2024_SaudiArabia_GP;2024_Spain_GP;2025_Australia_GP;2025_Austria_GP;2025_Azerbaijan_GP;2025_Bahrain_GP;2025_Canada_GP;2025_China_GP;2025_Hungary_GP;2025_Imola_GP;2025_Italy_GP;2025_Japan_GP;2025_LasVegas_GP;2025_Miami_GP;2025_Monaco_GP;2025_Qatar_GP;2025_SaudiArabia_GP;2025_Singapore_GP;2025_Spain_GP,2021_Azerbaijan_GP;2021_Britain_GP;2021_Italy_GP;2021_Monaco_GP;2021_Netherlands_GP;2021_Spain_GP;2022_AbuDhabi_GP;2022_Canada_GP;2022_Hungary_GP;2022_Imola_GP;2022_Miami_GP;2022_Singapore_GP;2022_USA_GP;2023_Belgium_GP;2023_Britain_GP;2023_LasVegas_GP;2023_Spain_GP;2024_Australia_GP;2024_Azerbaijan_GP;2024_China_GP;2024_Dutch_GP;2024_Italy_GP;2024_Mexico_GP;2024_Qatar_GP;2024_Singapore_GP;2024_USA_GP;2025_AbuDhabi_GP;2025_Belgium_GP;2025_Britain_GP;2025_Mexico_GP;2025_Netherlands_GP;2025_SaoPaulo_GP;2025_USA_GP,30,5440,2207,3740,1377,0.3125,False,34,4,21,0;1;2;4;8;9;11;13;14;15;16;18;20;22;23;25;26;29;30;31;33,15.3
A,afad0da43887d42bb201ac9db635393d87a4d30214207c505fcd501175822a46,30,45,42,80,33,2021_Austria_GP;2021_Bahrain_GP;2021_Belgium_GP;2021_Britain_GP;2021_France_GP;2021_Mexico_GP;2021_Netherlands_GP;2021_Qatar_GP;2021_Russia_GP;2021_SaudiArabia_GP;2021_Styria_GP;2021_Turkey_GP;2021_USA_GP;2022_AbuDhabi_GP;2022_Australia_GP;2022_Austria_GP;2022_Bahrain_GP;2022_Belgium_GP;2022_Britain_GP;2022_Canada_GP;2022_France_GP;2022_Hungary_GP;2022_Imola_GP;2022_Italy_GP;2022_Japan_GP;2022_Mexico_GP;2022_Miami_GP;2022_Netherlands_GP;2022_SaudiArabia_GP;2022_USA_GP;2023_Australia_GP;2023_Austria_GP;2023_Azerbaijan_GP;2023_Bahrain_GP;2023_Belgium_GP;2023_Britain_GP;2023_Canada_GP;2023_Italy_GP;2023_Japan_GP;2023_LasVegas_GP;2023_Mexico_GP;2023_Miami_GP;2023_Netherlands_GP;2023_Qatar_GP;2023_SaoPaulo_GP;2023_SaudiArabia_GP;2023_Spain_GP;2024_AbuDhabi_GP;2024_Austria_GP;2024_Azerbaijan_GP;2024_Belgium_GP;2024_Britain_GP;2024_China_GP;2024_Italy_GP;2024_Japan_GP;2024_LasVegas_GP;2024_Mexico_GP;2024_Miami_GP;2024_Qatar_GP;2024_SaoPaulo_GP;2024_SaudiArabia_GP;2024_Singapore_GP;2025_Australia_GP;2025_Bahrain_GP;2025_Belgium_GP;2025_Britain_GP;2025_Canada_GP;2025_China_GP;2025_Imola_GP;2025_Italy_GP;2025_Japan_GP;2025_LasVegas_GP;2025_Mexico_GP;2025_Miami_GP;2025_Monaco_GP;2025_Qatar_GP;2025_SaoPaulo_GP;2025_Singapore_GP;2025_Spain_GP;2025_USA_GP,2021_AbuDhabi_GP;2021_Azerbaijan_GP;2021_Imola_GP;2021_Italy_GP;2021_Monaco_GP;2021_Portugal_GP;2021_SaoPaulo_GP;2021_Spain_GP;2022_Azerbaijan_GP;2022_Monaco_GP;2022_SaoPaulo_GP;2022_Singapore_GP;2022_Spain_GP;2023_AbuDhabi_GP;2023_Hungary_GP;2023_Monaco_GP;2023_Singapore_GP;2023_USA_GP;2024_Australia_GP;2024_Bahrain_GP;2024_Canada_GP;2024_Dutch_GP;2024_Hungarian_GP;2024_Imola_GP;2024_Monaco_GP;2024_Spain_GP;2024_USA_GP;2025_AbuDhabi_GP;2025_Austria_GP;2025_Azerbaijan_GP;2025_Hungary_GP;2025_Netherlands_GP;2025_SaudiArabia_GP,6,5406,2241,5406,2240,0.0,True,34,28,6,0;1;2;3;8;27,24.7
A,afad0da43887d42bb201ac9db635393d87a4d30214207c505fcd501175822a46,30,46,42,80,33,2021_AbuDhabi_GP;2021_Austria_GP;2021_Azerbaijan_GP;2021_Bahrain_GP;2021_Belgium_GP;2021_Britain_GP;2021_Imola_GP;2021_Mexico_GP;2021_Monaco_GP;2021_Netherlands_GP;2021_Russia_GP;2021_SaudiArabia_GP;2021_Spain_GP;2021_Styria_GP;2021_Turkey_GP;2021_USA_GP;2022_Austria_GP;2022_Azerbaijan_GP;2022_Bahrain_GP;2022_Belgium_GP;2022_Britain_GP;2022_Canada_GP;2022_France_GP;2022_Imola_GP;2022_Italy_GP;2022_Miami_GP;2022_SaoPaulo_GP;2022_SaudiArabia_GP;2022_Singapore_GP;2023_AbuDhabi_GP;2023_Austria_GP;2023_Azerbaijan_GP;2023_Belgium_GP;2023_Canada_GP;2023_Hungary_GP;2023_Italy_GP;2023_Japan_GP;2023_LasVegas_GP;2023_Monaco_GP;2023_Qatar_GP;2023_SaoPaulo_GP;2023_SaudiArabia_GP;2023_Singapore_GP;2023_Spain_GP;2023_USA_GP;2024_Australia_GP;2024_Austria_GP;2024_Azerbaijan_GP;2024_Bahrain_GP;2024_Canada_GP;2024_Hungarian_GP;2024_Imola_GP;2024_LasVegas_GP;2024_Mexico_GP;2024_Miami_GP;2024_Qatar_GP;2024_SaoPaulo_GP;2024_Singapore_GP;2024_Spain_GP;2024_USA_GP;2025_AbuDhabi_GP;2025_Australia_GP;2025_Azerbaijan_GP;2025_Bahrain_GP;2025_Belgium_GP;2025_Canada_GP;2025_Hungary_GP;2025_Imola_GP;2025_Italy_GP;2025_LasVegas_GP;2025_Mexico_GP;2025_Miami_GP;2025_Monaco_GP;2025_Netherlands_GP;2025_Qatar_GP;2025_SaoPaulo_GP;2025_SaudiArabia_GP;2025_Singapore_GP;2025_Spain_GP;2025_USA_GP,2021_France_GP;2021_Italy_GP;2021_Portugal_GP;2021_Qatar_GP;2021_SaoPaulo_GP;2022_AbuDhabi_GP;2022_Australia_GP;2022_Hungary_GP;2022_Japan_GP;2022_Mexico_GP;2022_Monaco_GP;2022_Netherlands_GP;2022_Spain_GP;2022_USA_GP;2023_Australia_GP;2023_Bahrain_GP;2023_Britain_GP;2023_Mexico_GP;2023_Miami_GP;2023_Netherlands_GP;2024_AbuDhabi_GP;2024_Belgium_GP;2024_Britain_GP;2024_China_GP;2024_Dutch_GP;2024_Italy_GP;2024_Japan_GP;2024_Monaco_GP;2024_SaudiArabia_GP;2025_Austria_GP;2025_Britain_GP;2025_China_GP;2025_Japan_GP,30,5403,2244,3477,1296,0.356469,False,34,4,18,0;1;2;4;6;8;10;12;13;14;15;16;19;22;23;24;31;33,18.8
A,afad0da43887d42bb201ac9db635393d87a4d30214207c505fcd501175822a46,30,47,42,80,33,2021_AbuDhabi_GP;2021_Austria_GP;2021_Bahrain_GP;2021_Belgium_GP;2021_France_GP;2021_Italy_GP;2021_Mexico_GP;2021_Netherlands_GP;2021_Qatar_GP;2021_Russia_GP;2021_SaoPaulo_GP;2021_SaudiArabia_GP;2021_Spain_GP;2021_Styria_GP;2021_Turkey_GP;2021_USA_GP;2022_Austria_GP;2022_Azerbaijan_GP;2022_Bahrain_GP;2022_Belgium_GP;2022_Britain_GP;2022_Canada_GP;2022_Hungary_GP;2022_Imola_GP;2022_Italy_GP;2022_SaoPaulo_GP;2022_SaudiArabia_GP;2022_Singapore_GP;2022_Spain_GP;2022_USA_GP;2023_AbuDhabi_GP;2023_Austria_GP;2023_Bahrain_GP;2023_Belgium_GP;2023_Britain_GP;2023_Canada_GP;2023_Italy_GP;2023_Japan_GP;2023_LasVegas_GP;2023_Monaco_GP;2023_Netherlands_GP;2023_SaoPaulo_GP;2023_Singapore_GP;2023_USA_GP;2024_AbuDhabi_GP;2024_Australia_GP;2024_Austria_GP;2024_Azerbaijan_GP;2024_Britain_GP;2024_Canada_GP;2024_Dutch_GP;2024_Hungarian_GP;2024_Imola_GP;2024_Italy_GP;2024_Mexico_GP;2024_Miami_GP;2024_Monaco_GP;2024_Qatar_GP;2024_SaoPaulo_GP;2024_Singapore_GP;2024_Spain_GP;2024_USA_GP;2025_AbuDhabi_GP;2025_Australia_GP;2025_Austria_GP;2025_Azerbaijan_GP;2025_Belgium_GP;2025_Britain_GP;2025_Canada_GP;2025_China_GP;2025_Hungary_GP;2025_Imola_GP;2025_Italy_GP;2025_Japan_GP;2025_LasVegas_GP;2025_Monaco_GP;2025_Qatar_GP;2025_SaoPaulo_GP;2025_Singapore_GP;2025_Spain_GP,2021_Azerbaijan_GP;2021_Britain_GP;2021_Imola_GP;2021_Monaco_GP;2021_Portugal_GP;2022_AbuDhabi_GP;2022_Australia_GP;2022_France_GP;2022_Japan_GP;2022_Mexico_GP;2022_Miami_GP;2022_Monaco_GP;2022_Netherlands_GP;2023_Australia_GP;2023_Azerbaijan_GP;2023_Hungary_GP;2023_Mexico_GP;2023_Miami_GP;2023_Qatar_GP;2023_SaudiArabia_GP;2023_Spain_GP;2024_Bahrain_GP;2024_Belgium_GP;2024_China_GP;2024_Japan_GP;2024_LasVegas_GP;2024_SaudiArabia_GP;2025_Bahrain_GP;2025_Mexico_GP;2025_Miami_GP;2025_Netherlands_GP;2025_SaudiArabia_GP;2025_USA_GP,28,5386,2261,3494,1291,0.351281,False,34,6,17,1;2;4;8;9;10;12;13;14;15;18;19;22;23;26;30;33,20.6
A,afad0da43887d42bb201ac9db635393d87a4d30214207c505fcd501175822a46,30,48,42,80,33,2021_AbuDhabi_GP;2021_Austria_GP;2021_Azerbaijan_GP;2021_Belgium_GP;2021_Britain_GP;2021_France_GP;2021_Imola_GP;2021_Monaco_GP;2021_Netherlands_GP;2021_Portugal_GP;2021_Qatar_GP;2021_SaoPaulo_GP;2021_Spain_GP;2021_Turkey_GP;2021_USA_GP;2022_AbuDhabi_GP;2022_Australia_GP;2022_Austria_GP;2022_Bahrain_GP;2022_Britain_GP;2022_Canada_GP;2022_Imola_GP;2022_Italy_GP;2022_Netherlands_GP;2022_SaoPaulo_GP;2022_SaudiArabia_GP;2022_Spain_GP;2022_USA_GP;2023_AbuDhabi_GP;2023_Australia_GP;2023_Austria_GP;2023_Azerbaijan_GP;2023_Belgium_GP;2023_Britain_GP;2023_Canada_GP;2023_Hungary_GP;2023_Italy_GP;2023_Mexico_GP;2023_Miami_GP;2023_Netherlands_GP;2023_Qatar_GP;2023_SaoPaulo_GP;2023_Singapore_GP;2023_Spain_GP;2023_USA_GP;2024_AbuDhabi_GP;2024_Australia_GP;2024_Austria_GP;2024_Azerbaijan_GP;2024_Bahrain_GP;2024_Canada_GP;2024_China_GP;2024_Dutch_GP;2024_Hungarian_GP;2024_Imola_GP;2024_Italy_GP;2024_Mexico_GP;2024_SaoPaulo_GP;2024_SaudiArabia_GP;2024_Singapore_GP;2024_Spain_GP;2024_USA_GP;2025_AbuDhabi_GP;2025_Australia_GP;2025_Austria_GP;2025_Azerbaijan_GP;2025_Belgium_GP;2025_Britain_GP;2025_China_GP;2025_Imola_GP;2025_Italy_GP;2025_LasVegas_GP;2025_Mexico_GP;2025_Miami_GP;2025_Monaco_GP;2025_Netherlands_GP;2025_Qatar_GP;2025_SaoPaulo_GP;2025_SaudiArabia_GP;2025_Spain_GP,2021_Bahrain_GP;2021_Italy_GP;2021_Mexico_GP;2021_Russia_GP;2021_SaudiArabia_GP;2021_Styria_GP;2022_Azerbaijan_GP;2022_Belgium_GP;2022_France_GP;2022_Hungary_GP;2022_Japan_GP;2022_Mexico_GP;2022_Miami_GP;2022_Monaco_GP;2022_Singapore_GP;2023_Bahrain_GP;2023_Japan_GP;2023_LasVegas_GP;2023_Monaco_GP;2023_SaudiArabia_GP;2024_Belgium_GP;2024_Britain_GP;2024_Japan_GP;2024_LasVegas_GP;2024_Miami_GP;2024_Monaco_GP;2024_Qatar_GP;2025_Bahrain_GP;2025_Canada_GP;2025_Hungary_GP;2025_Japan_GP;2025_Singapore_GP;2025_USA_GP,29,5419,2228,3639,1367,0.328474,False,34,5,16,0;1;4;8;11;14;15;17;18;19;21;22;26;29;31;33,24.9
